Date,Close
1/7/2019,16.27
1/8/2019,16.950001
1/9/2019,16.33
1/10/2019,16.48
1/11/2019,17
1/14/2019,16.74
1/15/2019,16.59
1/16/2019,16.26
1/17/2019,16.309999
1/18/2019,16.690001
1/22/2019,15.56
1/23/2019,14.79
1/24/2019,14.64
1/25/2019,14.91
1/28/2019,14.45
1/29/2019,14.63
1/30/2019,15.13
1/31/2019,16.6
2/1/2019,16.219999
2/4/2019,16.27
2/5/2019,17.18
2/6/2019,18.139999
2/7/2019,17.049999
2/8/2019,17.99
2/11/2019,18.17
2/12/2019,18.690001
2/13/2019,18.530001
2/14/2019,19.66
2/15/2019,21.440001
2/19/2019,20.83
2/20/2019,19.92
2/21/2019,19.34
2/22/2019,19.879999
2/25/2019,21.65
2/26/2019,23.700001
2/27/2019,22.1
2/28/2019,22.6
3/1/2019,22.27
3/4/2019,21.120001
3/5/2019,21.370001
3/6/2019,20.65
3/7/2019,20.59
3/8/2019,20.93
3/11/2019,20.43
3/12/2019,19.26
3/13/2019,19.969999
3/14/2019,20.82
3/15/2019,21.82
3/18/2019,22.18
3/19/2019,20.35
3/20/2019,20
3/21/2019,19.34
3/22/2019,19
3/25/2019,19.4
3/26/2019,19.9
3/27/2019,19.27
3/28/2019,19.66
3/29/2019,20.35
4/1/2019,20.59
4/2/2019,19.700001
4/3/2019,21.33
4/4/2019,23.08
4/5/2019,25.959999
4/8/2019,27.23
4/9/2019,26.82
4/10/2019,26.799999
4/11/2019,25.73
4/12/2019,24.610001
4/15/2019,25.84
4/16/2019,23.780001
4/17/2019,23.5
4/18/2019,22.51
4/22/2019,23.629999
4/23/2019,24.700001
4/24/2019,25.76
4/25/2019,25.74
4/26/2019,26.26
4/29/2019,25.139999
4/30/2019,26.030001
5/1/2019,26.4
5/2/2019,28.34
5/3/2019,27.200001
5/6/2019,27.1
5/7/2019,24.549999
5/8/2019,23.540001
5/9/2019,23.26
5/10/2019,24.92
5/13/2019,24.43
5/14/2019,23.59
5/15/2019,23.120001
5/16/2019,23.459999
5/17/2019,23.08
5/20/2019,22.6
5/21/2019,22.700001
5/22/2019,22
5/23/2019,21.379999
5/24/2019,21.83
5/28/2019,21.540001
5/29/2019,21.700001
5/30/2019,21.49
5/31/2019,20.780001
6/3/2019,19.85
6/4/2019,19.469999
6/5/2019,17.700001
6/6/2019,17.940001
6/7/2019,17.52
6/10/2019,15.67
6/11/2019,16
6/12/2019,16.299999
6/13/2019,16.16
6/14/2019,15.4
6/17/2019,15.77
6/18/2019,15.74
6/19/2019,15.5
6/20/2019,15.18
6/21/2019,14.7
6/24/2019,14.04
6/25/2019,13.77
6/26/2019,13.7
6/27/2019,14.34
6/28/2019,14.64
7/1/2019,14.73
7/2/2019,14.4
7/3/2019,15.31
7/5/2019,14.96
7/8/2019,14.29
7/9/2019,14.85
7/10/2019,14.48
7/11/2019,14.44
7/12/2019,14.2
7/15/2019,14.32
7/16/2019,14.14
7/17/2019,14.03
7/18/2019,14.26
7/19/2019,14.11
7/22/2019,14.05
7/23/2019,13.6
7/24/2019,14.47
7/25/2019,13.51
7/26/2019,14.12
7/29/2019,13.69
7/30/2019,13.4
7/31/2019,13.1
8/1/2019,13.01
8/2/2019,12.73
8/5/2019,12.26
8/6/2019,12.29
8/7/2019,12.85
8/8/2019,13.19
8/9/2019,13.33
8/12/2019,13.02
8/13/2019,13.3
8/14/2019,12.74
8/15/2019,12.67
8/16/2019,13.16
8/19/2019,13.4
8/20/2019,14.15
8/21/2019,14.29
8/22/2019,14.16
8/23/2019,13.88
8/26/2019,14.97
8/27/2019,14.51
8/28/2019,14.82
8/29/2019,15.18
8/30/2019,15.73
9/3/2019,14.88
9/4/2019,15.42
9/5/2019,15.53
9/6/2019,15.88
